date,tmin,tmax,scenario,model,period,station
2071-02-05,1.72,9.7,SSP585,COLD,2071-2100,Germany_dummy
2071-02-05,2.72,10.7,SSP585,WARM,2071-2100,Germany_dummy
2071-02-06,-1.51,6.06,SSP119,COLD,2071-2100,Germany_dummy
2071-02-06,-0.51,7.06,SSP119,WARM,2071-2100,Germany_dummy
2071-02-06,-1.01,6.56,SSP126,COLD,2071-2100,Germany_dummy
2071-02-06,-0.01,7.56,SSP126,WARM,2071-2100,Germany_dummy
2071-02-06,-0.01,7.56,SSP245,COLD,2071-2100,Germany_dummy
2071-02-06,0.99,8.56,SSP245,WARM,2071-2100,Germany_dummy
2071-02-06,0.99,8.56,SSP370,COLD,2071-2100,Germany_dummy
2071-02-06,1.99,9.56,SSP370,WARM,2071-2100,Germany_dummy
2071-02-06,1.99,9.56,SSP585,COLD,2071-2100,Germany_dummy
2071-02-06,2.99,10.56,SSP585,WARM,2071-2100,Germany_dummy
2071-02-07,-1.29,5.97,SSP119,COLD,2071-2100,Germany_dummy
2071-02-07,-0.29,6.97,SSP119,WARM,2071-2100,Germany_dummy
2071-02-07,-0.79,6.47,SSP126,COLD,2071-2100,Germany_dummy
2071-02-07,0.21,7.47,SSP126,WARM,2071-2100,Germany_dummy
2071-02-07,0.21,7.47,SSP245,COLD,2071-2100,Germany_dummy
2071-02-07,1.21,8.47,SSP245,WARM,2071-2100,Germany_dummy
2071-02-07,1.21,8.47,SSP370,COLD,2071-2100,Germany_dummy
2071-02-07,2.21,9.47,SSP370,WARM,2071-2100,Germany_dummy
2071-02-07,2.21,9.47,SSP585,COLD,2071-2100,Germany_dummy
2071-02-07,3.21,10.47,SSP585,WARM,2071-2100,Germany_dummy
2071-02-08,-1.13,5.96,SSP119,COLD,2071-2100,Germany_dummy
2071-02-08,-0.13,6.96,SSP119,WARM,2071-2100,Germany_dummy
2071-02-08,-0.63,6.46,SSP126,COLD,2071-2100,Germany_dummy
2071-02-08,0.37,7.46,SSP126,WARM,2071-2100,Germany_dummy
2071-02-08,0.37,7.46,SSP245,COLD,2071-2100,Germany_dummy
2071-02-08,1.37,8.46,SSP245,WARM,2071-2100,Germany_dummy
2071-02-08,1.37,8.46,SSP370,COLD,2071-2100,Germany_dummy
2071-02-08,2.37,9.46,SSP370,WARM,2071-2100,Germany_dummy
2071-02-08,2.37,9.46,SSP585,COLD,2071-2100,Germany_dummy
2071-02-08,3.37,10.46,SSP585,WARM,2071-2100,Germany_dummy
2071-02-09,-1.03,6.02,SSP119,COLD,2071-2100,Germany_dummy
2071-02-09,-0.03,7.02,SSP119,WARM,2071-2100,Germany_dummy
2071-02-09,-0.53,6.52,SSP126,COLD,2071-2100,Germany_dummy
2071-02-09,0.47,7.52,SSP126,WARM,2071-2100,Germany_dummy
2071-02-09,0.47,7.52,SSP245,COLD,2071-2100,Germany_dummy
2071-02-09,1.47,8.52,SSP245,WARM,2071-2100,Germany_dummy
2071-02-09,1.47,8.52,SSP370,COLD,2071-2100,Germany_dummy
2071-02-09,2.47,9.52,SSP370,WARM,2071-2100,Germany_dummy
2071-02-09,2.47,9.52,SSP585,COLD,2071-2100,Germany_dummy
2071-02-09,3.47,10.52,SSP585,WARM,2071-2100,Germany_dummy
2071-02-10,-0.99,6.17,SSP119,COLD,2071-2100,Germany_dummy
2071-02-10,0.01,7.17,SSP119,WARM,2071-2100,Germany_dummy
2071-02-10,-0.49,6.67,SSP126,COLD,2071-2100,Germany_dummy
2071-02-10,0.51,7.67,SSP126,WARM,2071-2100,Germany_dummy
2071-02-10,0.51,7.67,SSP245,COLD,2071-2100,Germany_dummy
2071-02-10,1.51,8.67,SSP245,WARM,2071-2100,Germany_dummy
2071-02-10,1.51,8.67,SSP370,COLD,2071-2100,Germany_dummy
2071-02-10,2.51,9.67,SSP370,WARM,2071-2100,Germany_dummy
2071-02-10,2.51,9.67,SSP585,COLD,2071-2100,Germany_dummy
2071-02-10,3.51,10.67,SSP585,WARM,2071-2100,Germany_dummy
2071-02-11,-1.0,6.4,SSP119,COLD,2071-2100,Germany_dummy
2071-02-11,-0.0,7.4,SSP119,WARM,2071-2100,Germany_dummy
2071-02-11,-0.5,6.9,SSP126,COLD,2071-2100,Germany_dummy
2071-02-11,0.5,7.9,SSP126,WARM,2071-2100,Germany_dummy
2071-02-11,0.5,7.9,SSP245,COLD,2071-2100,Germany_dummy
2071-02-11,1.5,8.9,SSP245,WARM,2071-2100,Germany_dummy
2071-02-11,1.5,8.9,SSP370,COLD,2071-2100,Germany_dummy
2071-02-11,2.5,9.9,SSP370,WARM,2071-2100,Germany_dummy
2071-02-11,2.5,9.9,SSP585,COLD,2071-2100,Germany_dummy
2071-02-11,3.5,10.9,SSP585,WARM,2071-2100,Germany_dummy
2071-02-12,-1.06,6.71,SSP119,COLD,2071-2100,Germany_dummy
2071-02-12,-0.06,7.71,SSP119,WARM,2071-2100,Germany_dummy
2071-02-12,-0.56,7.21,SSP126,COLD,2071-2100,Germany_dummy
2071-02-12,0.44,8.21,SSP126,WARM,2071-2100,Germany_dummy
2071-02-12,0.44,8.21,SSP245,COLD,2071-2100,Germany_dummy
2071-02-12,1.44,9.21,SSP245,WARM,2071-2100,Germany_dummy
2071-02-12,1.44,9.21,SSP370,COLD,2071-2100,Germany_dummy
2071-02-12,2.44,10.21,SSP370,WARM,2071-2100,Germany_dummy
2071-02-12,2.44,10.21,SSP585,COLD,2071-2100,Germany_dummy
2071-02-12,3.44,11.21,SSP585,WARM,2071-2100,Germany_dummy
2071-02-13,-1.16,7.09,SSP119,COLD,2071-2100,Germany_dummy
2071-02-13,-0.16,8.09,SSP119,WARM,2071-2100,Germany_dummy
2071-02-13,-0.66,7.59,SSP126,COLD,2071-2100,Germany_dummy
2071-02-13,0.34,8.59,SSP126,WARM,2071-2100,Germany_dummy
2071-02-13,0.34,8.59,SSP245,COLD,2071-2100,Germany_dummy
2071-02-13,1.34,9.59,SSP245,WARM,2071-2100,Germany_dummy
2071-02-13,1.34,9.59,SSP370,COLD,2071-2100,Germany_dummy
2071-02-13,2.34,10.59,SSP370,WARM,2071-2100,Germany_dummy
2071-02-13,2.34,10.59,SSP585,COLD,2071-2100,Germany_dummy
2071-02-13,3.34,11.59,SSP585,WARM,2071-2100,Germany_dummy
2071-02-14,-1.28,7.52,SSP119,COLD,2071-2100,Germany_dummy
2071-02-14,-0.28,8.52,SSP119,WARM,2071-2100,Germany_dummy
2071-02-14,-0.78,8.02,SSP126,COLD,2071-2100,Germany_dummy
2071-02-14,0.22,9.02,SSP126,WARM,2071-2100,Germany_dummy
2071-02-14,0.22,9.02,SSP245,COLD,2071-2100,Germany_dummy
2071-02-14,1.22,10.02,SSP245,WARM,2071-2100,Germany_dummy
2071-02-14,1.22,10.02,SSP370,COLD,2071-2100,Germany_dummy
2071-02-14,2.22,11.02,SSP370,WARM,2071-2100,Germany_dummy
2071-02-14,2.22,11.02,SSP585,COLD,2071-2100,Germany_dummy
2071-02-14,3.22,12.02,SSP585,WARM,2071-2100,Germany_dummy
2071-02-15,-1.42,8.0,SSP119,COLD,2071-2100,Germany_dummy
2071-02-15,-0.42,9.0,SSP119,WARM,2071-2100,Germany_dummy
2071-02-15,-0.92,8.5,SSP126,COLD,2071-2100,Germany_dummy
2071-02-15,0.08,9.5,SSP126,WARM,2071-2100,Germany_dummy
2071-02-15,0.08,9.5,SSP245,COLD,2071-2100,Germany_dummy
2071-02-15,1.08,10.5,SSP245,WARM,2071-2100,Germany_dummy
2071-02-15,1.08,10.5,SSP370,COLD,2071-2100,Germany_dummy
2071-02-15,2.08,11.5,SSP370,WARM,2071-2100,Germany_dummy
2071-02-15,2.08,11.5,SSP585,COLD,2071-2100,Germany_dummy
2071-02-15,3.08,12.5,SSP585,WARM,2071-2100,Germany_dummy
2071-02-16,-1.57,8.5,SSP119,COLD,2071-2100,Germany_dummy
2071-02-16,-0.57,9.5,SSP119,WARM,2071-2100,Germany_dummy
2071-02-16,-1.07,9.0,SSP126,COLD,2071-2100,Germany_dummy
2071-02-16,-0.07,10.0,SSP126,WARM,2071-2100,Germany_dummy
2071-02-16,-0.07,10.0,SSP245,COLD,2071-2100,Germany_dummy
2071-02-16,0.93,11.0,SSP245,WARM,2071-2100,Germany_dummy
2071-02-16,0.93,11.0,SSP370,COLD,2071-2100,Germany_dummy
2071-02-16,1.93,12.0,SSP370,WARM,2071-2100,Germany_dummy
2071-02-16,1.93,12.0,SSP585,COLD,2071-2100,Germany_dummy
2071-02-16,2.93,13.0,SSP585,WARM,2071-2100,Germany_dummy
2071-02-17,-1.7,9.01,SSP119,COLD,2071-2100,Germany_dummy
2071-02-17,-0.7,10.01,SSP119,WARM,2071-2100,Germany_dummy
2071-02-17,-1.2,9.51,SSP126,COLD,2071-2100,Germany_dummy
2071-02-17,-0.2,10.51,SSP126,WARM,2071-2100,Germany_dummy
2071-02-17,-0.2,10.51,SSP245,COLD,2071-2100,Germany_dummy
2071-02-17,0.8,11.51,SSP245,WARM,2071-2100,Germany_dummy
2071-02-17,0.8,11.51,SSP370,COLD,2071-2100,Germany_dummy
2071-02-17,1.8,12.51,SSP370,WARM,2071-2100,Germany_dummy
2071-02-17,1.8,12.51,SSP585,COLD,2071-2100,Germany_dummy
2071-02-17,2.8,13.51,SSP585,WARM,2071-2100,Germany_dummy
2071-02-18,-1.82,9.5,SSP119,COLD,2071-2100,Germany_dummy
2071-02-18,-0.82,10.5,SSP119,WARM,2071-2100,Germany_dummy
2071-02-18,-1.32,10.0,SSP126,COLD,2071-2100,Germany_dummy
2071-02-18,-0.32,11.0,SSP126,WARM,2071-2100,Germany_dummy
2071-02-18,-0.32,11.0,SSP245,COLD,2071-2100,Germany_dummy
2071-02-18,0.68,12.0,SSP245,WARM,2071-2100,Germany_dummy
2071-02-18,0.68,12.0,SSP370,COLD,2071-2100,Germany_dummy
2071-02-18,1.68,13.0,SSP370,WARM,2071-2100,Germany_dummy
2071-02-18,1.68,13.0,SSP585,COLD,2071-2100,Germany_dummy
2071-02-18,2.68,14.0,SSP585,WARM,2071-2100,Germany_dummy
2071-02-19,-1.91,9.97,SSP119,COLD,2071-2100,Germany_dummy
2071-02-19,-0.91,10.97,SSP119,WARM,2071-2100,Germany_dummy
2071-02-19,-1.41,10.47,SSP126,COLD,2071-2100,Germany_dummy
2071-02-19,-0.41,11.47,SSP126,WARM,2071-2100,Germany_dummy
2071-02-19,-0.41,11.47,SSP245,COLD,2071-2100,Germany_dummy
2071-02-19,0.59,12.47,SSP245,WARM,2071-2100,Germany_dummy
2071-02-19,0.59,12.47,SSP370,COLD,2071-2100,Germany_dummy
2071-02-19,1.59,13.47,SSP370,WARM,2071-2100,Germany_dummy
2071-02-19,1.59,13.47,SSP585,COLD,2071-2100,Germany_dummy
2071-02-19,2.59,14.47,SSP585,WARM,2071-2100,Germany_dummy
2071-02-20,-1.95,10.39,SSP119,COLD,2071-2100,Germany_dummy
2071-02-20,-0.95,11.39,SSP119,WARM,2071-2100,Germany_dummy
2071-02-20,-1.45,10.89,SSP126,COLD,2071-2100,Germany_dummy
2071-02-20,-0.45,11.89,SSP126,WARM,2071-2100,Germany_dummy
2071-02-20,-0.45,11.89,SSP245,COLD,2071-2100,Germany_dummy
2071-02-20,0.55,12.89,SSP245,WARM,2071-2100,Germany_dummy
2071-02-20,0.55,12.89,SSP370,COLD,2071-2100,Germany_dummy
2071-02-20,1.55,13.89,SSP370,WARM,2071-2100,Germany_dummy
2071-02-20,1.55,13.89,SSP585,COLD,2071-2100,Germany_dummy
2071-02-20,2.55,14.89,SSP585,WARM,2071-2100,Germany_dummy
2071-02-21,-1.94,10.74,SSP119,COLD,2071-2100,Germany_dummy
2071-02-21,-0.94,11.74,SSP119,WARM,2071-2100,Germany_dummy
2071-02-21,-1.44,11.24,SSP126,COLD,2071-2100,Germany_dummy
2071-02-21,-0.44,12.24,SSP126,WARM,2071-2100,Germany_dummy
2071-02-21,-0.44,12.24,SSP245,COLD,2071-2100,Germany_dummy
2071-02-21,0.56,13.24,SSP245,WARM,2071-2100,Germany_dummy
2071-02-21,0.56,13.24,SSP370,COLD,2071-2100,Germany_dummy
2071-02-21,1.56,14.24,SSP370,WARM,2071-2100,Germany_dummy
2071-02-21,1.56,14.24,SSP585,COLD,2071-2100,Germany_dummy
2071-02-21,2.56,15.24,SSP585,WARM,2071-2100,Germany_dummy
2071-02-22,-1.88,11.03,SSP119,COLD,2071-2100,Germany_dummy
2071-02-22,-0.88,12.03,SSP119,WARM,2071-2100,Germany_dummy
2071-02-22,-1.38,11.53,SSP126,COLD,2071-2100,Germany_dummy
2071-02-22,-0.38,12.53,SSP126,WARM,2071-2100,Germany_dummy
2071-02-22,-0.38,12.53,SSP245,COLD,2071-2100,Germany_dummy
2071-02-22,0.62,13.53,SSP245,WARM,2071-2100,Germany_dummy
2071-02-22,0.62,13.53,SSP370,COLD,2071-2100,Germany_dummy
2071-02-22,1.62,14.53,SSP370,WARM,2071-2100,Germany_dummy
2071-02-22,1.62,14.53,SSP585,COLD,2071-2100,Germany_dummy
2071-02-22,2.62,15.53,SSP585,WARM,2071-2100,Germany_dummy
2071-02-23,-1.76,11.24,SSP119,COLD,2071-2100,Germany_dummy
2071-02-23,-0.76,12.24,SSP119,WARM,2071-2100,Germany_dummy
2071-02-23,-1.26,11.74,SSP126,COLD,2071-2100,Germany_dummy
2071-02-23,-0.26,12.74,SSP126,WARM,2071-2100,Germany_dummy
2071-02-23,-0.26,12.74,SSP245,COLD,2071-2100,Germany_dummy
2071-02-23,0.74,13.74,SSP245,WARM,2071-2100,Germany_dummy
2071-02-23,0.74,13.74,SSP370,COLD,2071-2100,Germany_dummy
2071-02-23,1.74,14.74,SSP370,WARM,2071-2100,Germany_dummy
2071-02-23,1.74,14.74,SSP585,COLD,2071-2100,Germany_dummy
2071-02-23,2.74,15.74,SSP585,WARM,2071-2100,Germany_dummy
2071-02-24,-1.57,11.37,SSP119,COLD,2071-2100,Germany_dummy
2071-02-24,-0.57,12.37,SSP119,WARM,2071-2100,Germany_dummy
2071-02-24,-1.07,11.87,SSP126,COLD,2071-2100,Germany_dummy
2071-02-24,-0.07,12.87,SSP126,WARM,2071-2100,Germany_dummy
2071-02-24,-0.07,12.87,SSP245,COLD,2071-2100,Germany_dummy
2071-02-24,0.93,13.87,SSP245,WARM,2071-2100,Germany_dummy
2071-02-24,0.93,13.87,SSP370,COLD,2071-2100,Germany_dummy
2071-02-24,1.93,14.87,SSP370,WARM,2071-2100,Germany_dummy
2071-02-24,1.93,14.87,SSP585,COLD,2071-2100,Germany_dummy
2071-02-24,2.93,15.87,SSP585,WARM,2071-2100,Germany_dummy
2071-02-25,-1.32,11.43,SSP119,COLD,2071-2100,Germany_dummy
2071-02-25,-0.32,12.43,SSP119,WARM,2071-2100,Germany_dummy
2071-02-25,-0.82,11.93,SSP126,COLD,2071-2100,Germany_dummy
2071-02-25,0.18,12.93,SSP126,WARM,2071-2100,Germany_dummy
2071-02-25,0.18,12.93,SSP245,COLD,2071-2100,Germany_dummy
2071-02-25,1.18,13.93,SSP245,WARM,2071-2100,Germany_dummy
2071-02-25,1.18,13.93,SSP370,COLD,2071-2100,Germany_dummy
2071-02-25,2.18,14.93,SSP370,WARM,2071-2100,Germany_dummy
2071-02-25,2.18,14.93,SSP585,COLD,2071-2100,Germany_dummy
2071-02-25,3.18,15.93,SSP585,WARM,2071-2100,Germany_dummy
2071-02-26,-1.01,11.41,SSP119,COLD,2071-2100,Germany_dummy
2071-02-26,-0.01,12.41,SSP119,WARM,2071-2100,Germany_dummy
2071-02-26,-0.51,11.91,SSP126,COLD,2071-2100,Germany_dummy
2071-02-26,0.49,12.91,SSP126,WARM,2071-2100,Germany_dummy
2071-02-26,0.49,12.91,SSP245,COLD,2071-2100,Germany_dummy
2071-02-26,1.49,13.91,SSP245,WARM,2071-2100,Germany_dummy
2071-02-26,1.49,13.91,SSP370,COLD,2071-2100,Germany_dummy
2071-02-26,2.49,14.91,SSP370,WARM,2071-2100,Germany_dummy
2071-02-26,2.49,14.91,SSP585,COLD,2071-2100,Germany_dummy
2071-02-26,3.49,15.91,SSP585,WARM,2071-2100,Germany_dummy
2071-02-27,-0.65,11.33,SSP119,COLD,2071-2100,Germany_dummy
2071-02-27,0.35,12.33,SSP119,WARM,2071-2100,Germany_dummy
2071-02-27,-0.15,11.83,SSP126,COLD,2071-2100,Germany_dummy
2071-02-27,0.85,12.83,SSP126,WARM,2071-2100,Germany_dummy
2071-02-27,0.85,12.83,SSP245,COLD,2071-2100,Germany_dummy
2071-02-27,1.85,13.83,SSP245,WARM,2071-2100,Germany_dummy
2071-02-27,1.85,13.83,SSP370,COLD,2071-2100,Germany_dummy
2071-02-27,2.85,14.83,SSP370,WARM,2071-2100,Germany_dummy
2071-02-27,2.85,14.83,SSP585,COLD,2071-2100,Germany_dummy
2071-02-27,3.85,15.83,SSP585,WARM,2071-2100,Germany_dummy
2071-02-28,-0.24,11.21,SSP119,COLD,2071-2100,Germany_dummy
2071-02-28,0.76,12.21,SSP119,WARM,2071-2100,Germany_dummy
2071-02-28,0.26,11.71,SSP126,COLD,2071-2100,Germany_dummy
2071-02-28,1.26,12.71,SSP126,WARM,2071-2100,Germany_dummy
2071-02-28,1.26,12.71,SSP245,COLD,2071-2100,Germany_dummy
2071-02-28,2.26,13.71,SSP245,WARM,2071-2100,Germany_dummy
2071-02-28,2.26,13.71,SSP370,COLD,2071-2100,Germany_dummy
2071-02-28,3.26,14.71,SSP370,WARM,2071-2100,Germany_dummy
2071-02-28,3.26,14.71,SSP585,COLD,2071-2100,Germany_dummy
2071-02-28,4.26,15.71,SSP585,WARM,2071-2100,Germany_dummy
2071-03-01,0.2,11.05,SSP119,COLD,2071-2100,Germany_dummy
2071-03-01,1.2,12.05,SSP119,WARM,2071-2100,Germany_dummy
2071-03-01,0.7,11.55,SSP126,COLD,2071-2100,Germany_dummy
2071-03-01,1.7,12.55,SSP126,WARM,2071-2100,Germany_dummy
2071-03-01,1.7,12.55,SSP245,COLD,2071-2100,Germany_dummy
2071-03-01,2.7,13.55,SSP245,WARM,2071-2100,Germany_dummy
2071-03-01,2.7,13.55,SSP370,COLD,2071-2100,Germany_dummy
2071-03-01,3.7,14.55,SSP370,WARM,2071-2100,Germany_dummy
2071-03-01,3.7,14.55,SSP585,COLD,2071-2100,Germany_dummy
2071-03-01,4.7,15.55,SSP585,WARM,2071-2100,Germany_dummy
2071-03-02,0.67,10.88,SSP119,COLD,2071-2100,Germany_dummy
2071-03-02,1.67,11.88,SSP119,WARM,2071-2100,Germany_dummy
2071-03-02,1.17,11.38,SSP126,COLD,2071-2100,Germany_dummy
2071-03-02,2.17,12.38,SSP126,WARM,2071-2100,Germany_dummy
2071-03-02,2.17,12.38,SSP245,COLD,2071-2100,Germany_dummy
2071-03-02,3.17,13.38,SSP245,WARM,2071-2100,Germany_dummy
2071-03-02,3.17,13.38,SSP370,COLD,2071-2100,Germany_dummy
2071-03-02,4.17,14.38,SSP370,WARM,2071-2100,Germany_dummy
2071-03-02,4.17,14.38,SSP585,COLD,2071-2100,Germany_dummy
2071-03-02,5.17,15.38,SSP585,WARM,2071-2100,Germany_dummy
2071-03-03,1.15,10.72,SSP119,COLD,2071-2100,Germany_dummy
2071-03-03,2.15,11.72,SSP119,WARM,2071-2100,Germany_dummy
2071-03-03,1.65,11.22,SSP126,COLD,2071-2100,Germany_dummy
2071-03-03,2.65,12.22,SSP126,WARM,2071-2100,Germany_dummy
2071-03-03,2.65,12.22,SSP245,COLD,2071-2100,Germany_dummy
2071-03-03,3.65,13.22,SSP245,WARM,2071-2100,Germany_dummy
2071-03-03,3.65,13.22,SSP370,COLD,2071-2100,Germany_dummy
2071-03-03,4.65,14.22,SSP370,WARM,2071-2100,Germany_dummy
2071-03-03,4.65,14.22,SSP585,COLD,2071-2100,Germany_dummy
2071-03-03,5.65,15.22,SSP585,WARM,2071-2100,Germany_dummy
2071-03-04,1.63,10.58,SSP119,COLD,2071-2100,Germany_dummy
2071-03-04,2.63,11.58,SSP119,WARM,2071-2100,Germany_dummy
2071-03-04,2.13,11.08,SSP126,COLD,2071-2100,Germany_dummy
2071-03-04,3.13,12.08,SSP126,WARM,2071-2100,Germany_dummy
2071-03-04,3.13,12.08,SSP245,COLD,2071-2100,Germany_dummy
2071-03-04,4.13,13.08,SSP245,WARM,2071-2100,Germany_dummy
2071-03-04,4.13,13.08,SSP370,COLD,2071-2100,Germany_dummy
2071-03-04,5.13,14.08,SSP370,WARM,2071-2100,Germany_dummy
2071-03-04,5.13,14.08,SSP585,COLD,2071-2100,Germany_dummy
2071-03-04,6.13,15.08,SSP585,WARM,2071-2100,Germany_dummy
2071-03-05,2.1,10.48,SSP119,COLD,2071-2100,Germany_dummy
2071-03-05,3.1,11.48,SSP119,WARM,2071-2100,Germany_dummy
2071-03-05,2.6,10.98,SSP126,COLD,2071-2100,Germany_dummy
2071-03-05,3.6,11.98,SSP126,WARM,2071-2100,Germany_dummy
2071-03-05,3.6,11.98,SSP245,COLD,2071-2100,Germany_dummy
2071-03-05,4.6,12.98,SSP245,WARM,2071-2100,Germany_dummy
2071-03-05,4.6,12.98,SSP370,COLD,2071-2100,Germany_dummy
2071-03-05,5.6,13.98,SSP370,WARM,2071-2100,Germany_dummy
2071-03-05,5.6,13.98,SSP585,COLD,2071-2100,Germany_dummy
2071-03-05,6.6,14.98,SSP585,WARM,2071-2100,Germany_dummy
2071-03-06,2.55,10.44,SSP119,COLD,2071-2100,Germany_dummy
2071-03-06,3.55,11.44,SSP119,WARM,2071-2100,Germany_dummy
2071-03-06,3.05,10.94,SSP126,COLD,2071-2100,Germany_dummy
2071-03-06,4.05,11.94,SSP126,WARM,2071-2100,Germany_dummy
2071-03-06,4.05,11.94,SSP245,COLD,2071-2100,Germany_dummy
2071-03-06,5.05,12.94,SSP245,WARM,2071-2100,Germany_dummy
2071-03-06,5.05,12.94,SSP370,COLD,2071-2100,Germany_dummy
2071-03-06,6.05,13.94,SSP370,WARM,2071-2100,Germany_dummy
2071-03-06,6.05,13.94,SSP585,COLD,2071-2100,Germany_dummy
2071-03-06,7.05,14.94,SSP585,WARM,2071-2100,Germany_dummy
2071-03-07,2.96,10.47,SSP119,COLD,2071-2100,Germany_dummy
2071-03-07,3.96,11.47,SSP119,WARM,2071-2100,Germany_dummy
2071-03-07,3.46,10.97,SSP126,COLD,2071-2100,Germany_dummy
2071-03-07,4.46,11.97,SSP126,WARM,2071-2100,Germany_dummy
2071-03-07,4.46,11.97,SSP245,COLD,2071-2100,Germany_dummy
2071-03-07,5.46,12.97,SSP245,WARM,2071-2100,Germany_dummy
2071-03-07,5.46,12.97,SSP370,COLD,2071-2100,Germany_dummy
2071-03-07,6.46,13.97,SSP370,WARM,2071-2100,Germany_dummy
2071-03-07,6.46,13.97,SSP585,COLD,2071-2100,Germany_dummy
2071-03-07,7.46,14.97,SSP585,WARM,2071-2100,Germany_dummy
2071-03-08,3.33,10.57,SSP119,COLD,2071-2100,Germany_dummy
2071-03-08,4.33,11.57,SSP119,WARM,2071-2100,Germany_dummy
2071-03-08,3.83,11.07,SSP126,COLD,2071-2100,Germany_dummy
2071-03-08,4.83,12.07,SSP126,WARM,2071-2100,Germany_dummy
2071-03-08,4.83,12.07,SSP245,COLD,2071-2100,Germany_dummy
2071-03-08,5.83,13.07,SSP245,WARM,2071-2100,Germany_dummy
2071-03-08,5.83,13.07,SSP370,COLD,2071-2100,Germany_dummy
2071-03-08,6.83,14.07,SSP370,WARM,2071-2100,Germany_dummy
2071-03-08,6.83,14.07,SSP585,COLD,2071-2100,Germany_dummy
2071-03-08,7.83,15.07,SSP585,WARM,2071-2100,Germany_dummy
2071-03-09,3.65,10.76,SSP119,COLD,2071-2100,Germany_dummy
2071-03-09,4.65,11.76,SSP119,WARM,2071-2100,Germany_dummy
2071-03-09,4.15,11.26,SSP126,COLD,2071-2100,Germany_dummy
2071-03-09,5.15,12.26,SSP126,WARM,2071-2100,Germany_dummy
2071-03-09,5.15,12.26,SSP245,COLD,2071-2100,Germany_dummy
2071-03-09,6.15,13.26,SSP245,WARM,2071-2100,Germany_dummy
2071-03-09,6.15,13.26,SSP370,COLD,2071-2100,Germany_dummy
2071-03-09,7.15,14.26,SSP370,WARM,2071-2100,Germany_dummy
2071-03-09,7.15,14.26,SSP585,COLD,2071-2100,Germany_dummy
2071-03-09,8.15,15.26,SSP585,WARM,2071-2100,Germany_dummy
2071-03-10,3.91,11.02,SSP119,COLD,2071-2100,Germany_dummy
2071-03-10,4.91,12.02,SSP119,WARM,2071-2100,Germany_dummy
2071-03-10,4.41,11.52,SSP126,COLD,2071-2100,Germany_dummy
2071-03-10,5.41,12.52,SSP126,WARM,2071-2100,Germany_dummy
2071-03-10,5.41,12.52,SSP245,COLD,2071-2100,Germany_dummy
2071-03-10,6.41,13.52,SSP245,WARM,2071-2100,Germany_dummy
2071-03-10,6.41,13.52,SSP370,COLD,2071-2100,Germany_dummy
2071-03-10,7.41,14.52,SSP370,WARM,2071-2100,Germany_dummy
2071-03-10,7.41,14.52,SSP585,COLD,2071-2100,Germany_dummy
2071-03-10,8.41,15.52,SSP585,WARM,2071-2100,Germany_dummy
2071-03-11,4.12,11.36,SSP119,COLD,2071-2100,Germany_dummy
2071-03-11,5.12,12.36,SSP119,WARM,2071-2100,Germany_dummy
2071-03-11,4.62,11.86,SSP126,COLD,2071-2100,Germany_dummy
2071-03-11,5.62,12.86,SSP126,WARM,2071-2100,Germany_dummy
2071-03-11,5.62,12.86,SSP245,COLD,2071-2100,Germany_dummy
2071-03-11,6.62,13.86,SSP245,WARM,2071-2100,Germany_dummy
2071-03-11,6.62,13.86,SSP370,COLD,2071-2100,Germany_dummy
2071-03-11,7.62,14.86,SSP370,WARM,2071-2100,Germany_dummy
2071-03-11,7.62,14.86,SSP585,COLD,2071-2100,Germany_dummy
2071-03-11,8.62,15.86,SSP585,WARM,2071-2100,Germany_dummy
2071-03-12,4.26,11.77,SSP119,COLD,2071-2100,Germany_dummy
2071-03-12,5.26,12.77,SSP119,WARM,2071-2100,Germany_dummy
2071-03-12,4.76,12.27,SSP126,COLD,2071-2100,Germany_dummy
2071-03-12,5.76,13.27,SSP126,WARM,2071-2100,Germany_dummy
2071-03-12,5.76,13.27,SSP245,COLD,2071-2100,Germany_dummy
2071-03-12,6.76,14.27,SSP245,WARM,2071-2100,Germany_dummy
2071-03-12,6.76,14.27,SSP370,COLD,2071-2100,Germany_dummy
2071-03-12,7.76,15.27,SSP370,WARM,2071-2100,Germany_dummy
2071-03-12,7.76,15.27,SSP585,COLD,2071-2100,Germany_dummy
2071-03-12,8.76,16.27,SSP585,WARM,2071-2100,Germany_dummy
2071-03-13,4.34,12.24,SSP119,COLD,2071-2100,Germany_dummy
2071-03-13,5.34,13.24,SSP119,WARM,2071-2100,Germany_dummy
2071-03-13,4.84,12.74,SSP126,COLD,2071-2100,Germany_dummy
2071-03-13,5.84,13.74,SSP126,WARM,2071-2100,Germany_dummy
2071-03-13,5.84,13.74,SSP245,COLD,2071-2100,Germany_dummy
2071-03-13,6.84,14.74,SSP245,WARM,2071-2100,Germany_dummy
2071-03-13,6.84,14.74,SSP370,COLD,2071-2100,Germany_dummy
2071-03-13,7.84,15.74,SSP370,WARM,2071-2100,Germany_dummy
2071-03-13,7.84,15.74,SSP585,COLD,2071-2100,Germany_dummy
2071-03-13,8.84,16.74,SSP585,WARM,2071-2100,Germany_dummy
2071-03-14,4.36,12.75,SSP119,COLD,2071-2100,Germany_dummy
2071-03-14,5.36,13.75,SSP119,WARM,2071-2100,Germany_dummy
2071-03-14,4.86,13.25,SSP126,COLD,2071-2100,Germany_dummy
